listing_id,high,medium,low
7142618,0.307153178333,0.335007069912,0.357839751754
7210040,0.315854724349,0.336144390848,0.348000884803
7103890,0.300651726659,0.333243010821,0.36610526252
7143442,0.313225643985,0.335260192075,0.351514163939
6860601,0.305939282837,0.334160049075,0.359900668087
6840081,0.29049851139,0.326734416503,0.382767072107
6922337,0.315854724349,0.336144390848,0.348000884803
6913616,0.319998380782,0.334633844281,0.345367774938
6937820,0.315854724349,0.336144390848,0.348000884803
6893933,0.314701917975,0.334938710906,0.350359371119
6832604,0.297935583673,0.333209532496,0.368854883831
6915282,0.3137801074,0.335341953242,0.350877939357
7127565,0.308842982238,0.334143096977,0.357013920784
6827899,0.311209951909,0.33526727046,0.35352277763
6934855,0.310623081429,0.336264061262,0.353112857309
6861826,0.304339010128,0.334580263599,0.361080726273
6871643,0.313285559892,0.33498224699,0.351732193118
6842542,0.300146495468,0.333227620045,0.366625884487
6934145,0.306243291859,0.335399237336,0.358357470805
6829365,0.318321889557,0.335681365327,0.345996745116
7167858,0.314701917975,0.334938710906,0.350359371119
6859483,0.314701917975,0.334938710906,0.350359371119
6861377,0.308685234435,0.334146905621,0.357167859945
6848960,0.311539881287,0.335864306889,0.352595811824
6918850,0.306243291859,0.335399237336,0.358357470805
6916867,0.319068480541,0.335044515823,0.345887003636
6895840,0.304088034822,0.333570263792,0.362341701386
6813539,0.330684117264,0.332420431906,0.33689545083
7116900,0.314761422429,0.3352161569,0.350022420671
6890328,0.329114751178,0.332508656709,0.338376592113
6879406,0.310878132235,0.329276890325,0.359844977441
6824924,0.314821819424,0.334938447604,0.350239732972
6911302,0.329114751178,0.332508656709,0.338376592113
6918742,0.315854724349,0.336144390848,0.348000884803
6910586,0.295356968154,0.332623360104,0.372019671742
6821750,0.309090434343,0.33493369689,0.355975868767
6860647,0.307153178333,0.335007069912,0.357839751754
6932873,0.313014133185,0.335773312579,0.351212554236
6846053,0.307153178333,0.335007069912,0.357839751754
6940365,0.308767604442,0.33569677828,0.355535617278
6931867,0.313591146451,0.337068237697,0.349340615852
6876383,0.296264983844,0.330310986982,0.373424029173
6910980,0.319998380782,0.334633844281,0.345367774938
6880877,0.314302889034,0.335815611281,0.349881499686
6839552,0.309354087988,0.334149063508,0.356496848504
6838051,0.321548275211,0.334570026767,0.343881698022
6928201,0.338601653341,0.329273200451,0.332125146208
6945608,0.3133817718,0.336219399216,0.350398828985
6816147,0.310213054333,0.334118422482,0.355668523184
6868129,0.308219150353,0.334918825783,0.356862023864
6849448,0.314701917975,0.334938710906,0.350359371119
7113677,0.315840115803,0.335767427763,0.348392456434
6930856,0.306243291859,0.335399237336,0.358357470805
6889594,0.310823956751,0.33465722701,0.354518816239
6842682,0.315325388768,0.335768987052,0.34890562418
6880366,0.324418043544,0.335516560344,0.340065396112
6835063,0.305856933234,0.334564448255,0.359578618511
6820479,0.330684117264,0.332420431906,0.33689545083
6882057,0.299143771234,0.333241090362,0.367615138404
6834440,0.315840115803,0.335767427763,0.348392456434
6880846,0.313285559892,0.33498224699,0.351732193118
6847248,0.296433851453,0.333199294506,0.370366854041
6868368,0.301844520373,0.331763434884,0.366392044743
6943505,0.307772815414,0.334540246468,0.357686938118
7174304,0.314701917975,0.334938710906,0.350359371119
6880747,0.319573221559,0.336966713484,0.343460064957
6933565,0.310623081429,0.336264061262,0.353112857309
6888511,0.314701917975,0.334938710906,0.350359371119
6942704,0.31627243611,0.336089844647,0.347637719242
6840304,0.318741133527,0.335625072023,0.34563379445
6856860,0.299143771234,0.333241090362,0.367615138404
6884921,0.301260061323,0.33379842136,0.364941517318
6937417,0.306243291859,0.335399237336,0.358357470805
6831129,0.309090434343,0.33493369689,0.355975868767
6936660,0.315854724349,0.336144390848,0.348000884803
6940667,0.298246933339,0.333619246227,0.368133820434
7201307,0.28900689285,0.326693435493,0.384299671657
6825434,0.305154120426,0.334441125907,0.360404753667
6848114,0.329114751178,0.332508656709,0.338376592113
6947758,0.338601653341,0.329273200451,0.332125146208
6897002,0.319998380782,0.334633844281,0.345367774938
6926661,0.303183010601,0.333956103473,0.362860885926
6867411,0.313285559892,0.33498224699,0.351732193118
6910154,0.301260061323,0.33379842136,0.364941517318
7157900,0.304339010128,0.334580263599,0.361080726273
6922324,0.303433659359,0.334967735638,0.361598605003
6863068,0.313285559892,0.33498224699,0.351732193118
6912109,0.304339010128,0.334580263599,0.361080726273
6918609,0.306655467782,0.335352658602,0.357991873615
6889300,0.314701917975,0.334938710906,0.350359371119
6837794,0.318321889557,0.335681365327,0.345996745116
6943098,0.325112949501,0.333833177869,0.34105387263
6927601,0.307772815414,0.334540246468,0.357686938118
6897826,0.307153178333,0.335007069912,0.357839751754
6882892,0.304088034822,0.333570263792,0.362341701386
6873384,0.322430860725,0.337294677076,0.340274462199
6934693,0.315854724349,0.336144390848,0.348000884803
7224450,0.307772815414,0.334540246468,0.357686938118
6898157,0.305939282837,0.334160049075,0.359900668087
6837355,0.300651726659,0.333243010821,0.36610526252
6830595,0.325974984005,0.335437797259,0.338587218736
6943561,0.315854724349,0.336144390848,0.348000884803
6844380,0.314247147255,0.33521632038,0.350536532365
6814286,0.308676649304,0.33498202294,0.356341327755
6898520,0.313934718032,0.335370646017,0.350694635951
6940979,0.322050830526,0.336004713707,0.341944455767
6851090,0.329775912444,0.33510739961,0.335116687947
7107169,0.308676649304,0.33498202294,0.356341327755
6830287,0.324539304799,0.335513875351,0.33994681985
6933575,0.3137801074,0.335341953242,0.350877939357
6938972,0.306917077561,0.334567079882,0.358515842557
6888315,0.305939282837,0.334160049075,0.359900668087
6855106,0.304339010128,0.334580263599,0.361080726273
6838237,0.330684117264,0.332420431906,0.33689545083
6901024,0.314701917975,0.334938710906,0.350359371119
6846627,0.308685234435,0.334146905621,0.357167859945
7219857,0.297402626415,0.333629116891,0.368968256695
6852685,0.319998380782,0.334633844281,0.345367774938
6831610,0.30535645031,0.335327843994,0.359315705696
6943538,0.312520548746,0.336257245253,0.351222206001
6911637,0.304088034822,0.333570263792,0.362341701386
6854543,0.299143771234,0.333241090362,0.367615138404
6940451,0.313014133185,0.335773312579,0.351212554236
6819530,0.316241082544,0.334890638579,0.348868278877
7093396,0.316849391015,0.335909234111,0.347241374874
6840326,0.29049851139,0.326734416503,0.382767072107
6834204,0.296099946447,0.332584561044,0.371315492509
6902518,0.324418043544,0.335516560344,0.340065396112
6930253,0.303183010601,0.333956103473,0.362860885926
6828293,0.293722631557,0.331429253393,0.374848115049
7203744,0.342738624033,0.327892572463,0.329368803504
6816478,0.318321889557,0.335681365327,0.345996745116
6868890,0.304088034822,0.333570263792,0.362341701386
6879338,0.307153178333,0.335007069912,0.357839751754
6898532,0.313285559892,0.33498224699,0.351732193118
6899965,0.324418043544,0.335516560344,0.340065396112
7133875,0.307153178333,0.335007069912,0.357839751754
6822218,0.308676649304,0.33498202294,0.356341327755
6814018,0.324539304799,0.335513875351,0.33994681985
6896376,0.314701917975,0.334938710906,0.350359371119
6918670,0.3137801074,0.335341953242,0.350877939357
6867839,0.28900689285,0.326693435493,0.384299671657
6823554,0.293722631557,0.331429253393,0.374848115049
6934798,0.322050830526,0.336004713707,0.341944455767
6820823,0.314975765798,0.335809091926,0.349215142276
6880212,0.305939282837,0.334160049075,0.359900668087
6934814,0.307772815414,0.334540246468,0.357686938118
7254134,0.306655467782,0.335352658602,0.357991873615
6938303,0.3137801074,0.335341953242,0.350877939357
6813807,0.316241082544,0.334890638579,0.348868278877
6878604,0.274636457364,0.318084537052,0.407279005585
6876763,0.322430860725,0.337294677076,0.340274462199
6844352,0.302265567212,0.333780166819,0.363954265969
6915939,0.32883181898,0.335533161924,0.335635019096
7109370,0.310213054333,0.334118422482,0.355668523184
6855445,0.307437468657,0.333528491513,0.35903403983
6818668,0.321548275211,0.334570026767,0.343881698022
6836527,0.296856872651,0.332637645422,0.370505481928
6831717,0.305154120426,0.334441125907,0.360404753667
6937162,0.3137801074,0.335341953242,0.350877939357
6922876,0.319068480541,0.335044515823,0.345887003636
7109482,0.314761422429,0.3352161569,0.350022420671
6940972,0.312365951052,0.335383451274,0.352250597675
6883790,0.324418043544,0.335516560344,0.340065396112
6921643,0.315854724349,0.336144390848,0.348000884803
6935700,0.307772815414,0.334540246468,0.357686938118
6827025,0.318826438334,0.336537069278,0.344636492387
6943096,0.30730754298,0.3353124577,0.357379999321
7161468,0.314701917975,0.334938710906,0.350359371119
6879610,0.308219150353,0.334918825783,0.356862023864
6935762,0.315854724349,0.336144390848,0.348000884803
6925042,0.298246933339,0.333619246227,0.368133820434
7121050,0.308676649304,0.33498202294,0.356341327755
6821601,0.325974984005,0.335437797259,0.338587218736
6926810,0.306243291859,0.335399237336,0.358357470805
6946532,0.300359727529,0.334180379219,0.365459893252
6875171,0.328669533028,0.337065876177,0.334264590795
7096285,0.324539304799,0.335513875351,0.33994681985
6812321,0.309745000646,0.334890641474,0.355364357879
6822697,0.331675066783,0.336877085426,0.331447847791
6941294,0.298246933339,0.333619246227,0.368133820434
6873564,0.276637539399,0.325200069074,0.398162391527
6926791,0.303433659359,0.334967735638,0.361598605003
7142444,0.339559734172,0.328841763008,0.33159850282
6878128,0.329114751178,0.332508656709,0.338376592113
6927428,0.308767604442,0.33569677828,0.355535617278
6812674,0.300651726659,0.333243010821,0.36610526252
6881774,0.312650478193,0.336113009101,0.351236512706
7167797,0.299143771234,0.333241090362,0.367615138404
6865238,0.311539881287,0.335864306889,0.352595811824
6841710,0.315725688368,0.334892179282,0.349382132349
6856334,0.291932651724,0.327659064181,0.380408284095
6906462,0.305939282837,0.334160049075,0.359900668087
6837438,0.324539304799,0.335513875351,0.33994681985
6908277,0.314701917975,0.334938710906,0.350359371119
6841291,0.314307376305,0.334938537138,0.350754086557
6915178,0.315854724349,0.336144390848,0.348000884803
6893031,0.313934718032,0.335370646017,0.350694635951
6894985,0.329775912444,0.33510739961,0.335116687947
6931134,0.322050830526,0.336004713707,0.341944455767
6872264,0.310823956751,0.33465722701,0.354518816239
6816953,0.324539304799,0.335513875351,0.33994681985
7163518,0.33549608524,0.336498757522,0.328005157238
6893253,0.316779657669,0.335737033759,0.347483308572
6943822,0.309908182133,0.335054375341,0.355037442526
6946313,0.312365951052,0.335383451274,0.352250597675
6839443,0.307461218004,0.334139939689,0.358398842307
6911338,0.307153178333,0.335007069912,0.357839751754
7223877,0.338050100725,0.333254644457,0.328695254818
6917884,0.312365951052,0.335383451274,0.352250597675
6823126,0.300651726659,0.333243010821,0.36610526252
6939488,0.32883181898,0.335533161924,0.335635019096
7196924,0.316779657669,0.335737033759,0.347483308572
6905685,0.313225643985,0.335260192075,0.351514163939
6894092,0.314302889034,0.335815611281,0.349881499686
6812181,0.314821819424,0.334938447604,0.350239732972
6854610,0.304339010128,0.334580263599,0.361080726273
6873754,0.314302889034,0.335815611281,0.349881499686
6859181,0.343702263289,0.327457087344,0.328840649367
6825402,0.305606677241,0.333556647537,0.360836675222
6819526,0.296099946447,0.332584561044,0.371315492509
6896065,0.2922287339,0.331403873008,0.376367393093
6931793,0.309908182133,0.335054375341,0.355037442526
6907360,0.304088034822,0.333570263792,0.362341701386
6813182,0.307461218004,0.334139939689,0.358398842307
6823959,0.309090434343,0.33493369689,0.355975868767
6942189,0.315854724349,0.336144390848,0.348000884803
6844384,0.300146495468,0.333227620045,0.366625884487
6836888,0.33134288707,0.3350128797,0.33364423323
6917844,0.300359727529,0.334180379219,0.365459893252
6937842,0.31627243611,0.336089844647,0.347637719242
6926917,0.312365951052,0.335383451274,0.352250597675
7160740,0.313285559892,0.33498224699,0.351732193118
6936310,0.31627243611,0.336089844647,0.347637719242
6849109,0.313934718032,0.335370646017,0.350694635951
6831018,0.297935583673,0.333209532496,0.368854883831
6909842,0.308685234435,0.334146905621,0.357167859945
6861360,0.299143771234,0.333241090362,0.367615138404
6883414,0.308685234435,0.334146905621,0.357167859945
6876026,0.307153178333,0.335007069912,0.357839751754
7095390,0.300651726659,0.333243010821,0.36610526252
6932265,0.325112949501,0.333833177869,0.34105387263
6870949,0.304339010128,0.334580263599,0.361080726273
6831335,0.315840115803,0.335767427763,0.348392456434
6895698,0.314701917975,0.334938710906,0.350359371119
6889889,0.313225643985,0.335260192075,0.351514163939
6876679,0.322430860725,0.337294677076,0.340274462199
6947097,0.328171358203,0.332929907662,0.338898734136
6874970,0.309681513585,0.335300497908,0.355017988507
6831069,0.336888373932,0.330338573233,0.332773052836
6833628,0.318321889557,0.335681365327,0.345996745116
6819282,0.313071443862,0.335824536282,0.351104019856
6825025,0.296856872651,0.332637645422,0.370505481928
6856513,0.304339010128,0.334580263599,0.361080726273
6928711,0.307772815414,0.334540246468,0.357686938118
6832548,0.310213054333,0.334118422482,0.355668523184
6881870,0.309681513585,0.335300497908,0.355017988507
6866978,0.316779657669,0.335737033759,0.347483308572
7163400,0.33549608524,0.336498757522,0.328005157238
6917187,0.322050830526,0.336004713707,0.341944455767
6927475,0.30503128837,0.334549356124,0.360419355506
6903243,0.307437468657,0.333528491513,0.35903403983
6876188,0.313934718032,0.335370646017,0.350694635951
6922219,0.306655467782,0.335352658602,0.357991873615
7104085,0.30277212903,0.333793117616,0.363434753354
6920897,0.315525927297,0.336703959668,0.347770113034
6812177,0.309745000646,0.334890641474,0.355364357879
6941047,0.306243291859,0.335399237336,0.358357470805
6827609,0.299804034847,0.333256675118,0.366939290035
6934328,0.30503128837,0.334549356124,0.360419355506
6937556,0.328171358203,0.332929907662,0.338898734136
6879765,0.314701917975,0.334938710906,0.350359371119
6942927,0.295541603426,0.333573413586,0.370884982988
6945170,0.323481682808,0.335934943739,0.340583373453
6901915,0.304339010128,0.334580263599,0.361080726273
6824475,0.309745000646,0.334890641474,0.355364357879
6832968,0.324539304799,0.335513875351,0.33994681985
7166718,0.304339010128,0.334580263599,0.361080726273
6905079,0.307153178333,0.335007069912,0.357839751754
6940297,0.334544182776,0.336934915714,0.328520901511
6911080,0.307153178333,0.335007069912,0.357839751754
6917208,0.3137801074,0.335341953242,0.350877939357
6858925,0.312650478193,0.336113009101,0.351236512706
7169883,0.313440323313,0.335854685583,0.350704991103
6944112,0.32883181898,0.335533161924,0.335635019096
6885816,0.319998380782,0.334633844281,0.345367774938
6837733,0.308676649304,0.33498202294,0.356341327755
6828658,0.308963425005,0.333504715805,0.35753185919
6839429,0.321548275211,0.334570026767,0.343881698022
7164794,0.314701917975,0.334938710906,0.350359371119
6837661,0.314761422429,0.3352161569,0.350022420671
6883255,0.307566023029,0.334959940279,0.357474036692
6833054,0.302202177583,0.334186764529,0.363611057888
7675463,0.313014133185,0.335773312579,0.351212554236
6871526,0.329114751178,0.332508656709,0.338376592113
6876295,0.310585119091,0.336593252126,0.352821628783
7204045,0.297402626415,0.333629116891,0.368968256695
6840357,0.318321889557,0.335681365327,0.345996745116
6917531,0.308767604442,0.33569677828,0.355535617278
6886057,0.322985083853,0.335588357186,0.341426558961
6833734,0.308676649304,0.33498202294,0.356341327755
6908098,0.313934718032,0.335370646017,0.350694635951
6860562,0.304339010128,0.334580263599,0.361080726273
6859167,0.329114751178,0.332508656709,0.338376592113
6812141,0.30277212903,0.333793117616,0.363434753354
6919431,0.300359727529,0.334180379219,0.365459893252
6869389,0.316779657669,0.335737033759,0.347483308572
6906034,0.317198012342,0.335681939551,0.347120048107
7108495,0.300651726659,0.333243010821,0.36610526252
6864681,0.296433851453,0.333199294506,0.370366854041
6893982,0.308219150353,0.334918825783,0.356862023864
6862160,0.307566023029,0.334959940279,0.357474036692
6854804,0.313934718032,0.335370646017,0.350694635951
7143164,0.305939282837,0.334160049075,0.359900668087
6936651,0.3137801074,0.335341953242,0.350877939357
6837450,0.314821819424,0.334938447604,0.350239732972
6908259,0.329114751178,0.332508656709,0.338376592113
6916539,0.312365951052,0.335383451274,0.352250597675
6947176,0.325112949501,0.333833177869,0.34105387263
6933958,0.325112949501,0.333833177869,0.34105387263
6816549,0.314975765798,0.335809091926,0.349215142276
6876117,0.301260061323,0.33379842136,0.364941517318
6848605,0.310823956751,0.33465722701,0.354518816239
6840659,0.308676649304,0.33498202294,0.356341327755
6823496,0.318321889557,0.335681365327,0.345996745116
6912609,0.305939282837,0.334160049075,0.359900668087
7097937,0.30277212903,0.333793117616,0.363434753354
6924524,0.300359727529,0.334180379219,0.365459893252
6938236,0.312365951052,0.335383451274,0.352250597675
6865751,0.302048113682,0.334012454597,0.363939431721
6936323,0.300359727529,0.334180379219,0.365459893252
6868422,0.316779657669,0.335737033759,0.347483308572
7210133,0.312306152487,0.33566166634,0.352032181173
7215631,0.3137801074,0.335341953242,0.350877939357
6940189,0.312365951052,0.335383451274,0.352250597675
6888941,0.295356968154,0.332623360104,0.372019671742
6831598,0.316241082544,0.334890638579,0.348868278877
6939963,0.300359727529,0.334180379219,0.365459893252
6897175,0.310823956751,0.33465722701,0.354518816239
6816167,0.311209951909,0.33526727046,0.35352277763
6812965,0.300651726659,0.333243010821,0.36610526252
7149372,0.328669533028,0.337065876177,0.334264590795
6875959,0.294601763805,0.332567904433,0.372830331762
6925644,0.306243291859,0.335399237336,0.358357470805
6874269,0.313285559892,0.33498224699,0.351732193118
6814721,0.310213054333,0.334118422482,0.355668523184
6922432,0.303433659359,0.334967735638,0.361598605003
6858861,0.308685234435,0.334146905621,0.357167859945
6835339,0.300651726659,0.333243010821,0.36610526252
6896997,0.310823956751,0.33465722701,0.354518816239
6921134,0.312365951052,0.335383451274,0.352250597675
6883685,0.314302889034,0.335815611281,0.349881499686
6911406,0.296433851453,0.333199294506,0.370366854041
6825733,0.330684117264,0.332420431906,0.33689545083
6884462,0.319998380782,0.334633844281,0.345367774938
6858682,0.311539881287,0.335864306889,0.352595811824
6894013,0.312650478193,0.336113009101,0.351236512706
6856391,0.326051872401,0.333415203547,0.340532924053
6828064,0.300651726659,0.333243010821,0.36610526252
6817336,0.287462599786,0.331484048004,0.38105335221
6819178,0.307461218004,0.334139939689,0.358398842307
7147339,0.323517368691,0.337171974182,0.339310657127
6887757,0.326051872401,0.333415203547,0.340532924053
6946859,0.306243291859,0.335399237336,0.358357470805
6855963,0.324418043544,0.335516560344,0.340065396112
6839828,0.315471783754,0.33532426917,0.349203947076
6870806,0.314302889034,0.335815611281,0.349881499686
6880221,0.307566023029,0.334959940279,0.357474036692
6921809,0.31627243611,0.336089844647,0.347637719242
6897069,0.307153178333,0.335007069912,0.357839751754
6897157,0.319998380782,0.334633844281,0.345367774938
6898912,0.297756779956,0.333293806428,0.368949413616
6856271,0.319998380782,0.334633844281,0.345367774938
6888381,0.313225643985,0.335260192075,0.351514163939
7099191,0.293430350457,0.327690092965,0.378879556579
6917882,0.323481682808,0.335934943739,0.340583373453
6931260,0.297402626415,0.333629116891,0.368968256695
6849996,0.316450308449,0.336296360885,0.347253330666
6887973,0.311539881287,0.335864306889,0.352595811824
6850205,0.313934718032,0.335370646017,0.350694635951
6845657,0.324550608396,0.337105180644,0.33834421096
6930302,0.312365951052,0.335383451274,0.352250597675
6852391,0.324418043544,0.335516560344,0.340065396112
6920411,0.32883181898,0.335533161924,0.335635019096
6907999,0.301260061323,0.33379842136,0.364941517318
6864094,0.308219150353,0.334918825783,0.356862023864
6813852,0.318741133527,0.335625072023,0.34563379445
7232295,0.315854724349,0.336144390848,0.348000884803
6896558,0.310823956751,0.33465722701,0.354518816239
6858919,0.308685234435,0.334146905621,0.357167859945
6847828,0.322430860725,0.337294677076,0.340274462199
6925116,0.3137801074,0.335341953242,0.350877939357
6854687,0.314701917975,0.334938710906,0.350359371119
6946415,0.312365951052,0.335383451274,0.352250597675
6827859,0.299804034847,0.333256675118,0.366939290035
6884313,0.329775912444,0.33510739961,0.335116687947
6848651,0.307153178333,0.335007069912,0.357839751754
7136298,0.308219150353,0.334918825783,0.356862023864
