listing_id,high,medium,low
7142618,0.324080949555,0.334632572907,0.341286477539
7210040,0.329923378632,0.334965082707,0.335111538661
7103890,0.319276774528,0.333699937748,0.347023287723
7143442,0.324150844045,0.334676774538,0.341172381417
6860601,0.319411863046,0.334571453886,0.346016683068
6840081,0.3098518315,0.331140356104,0.359007812396
6922337,0.325414988797,0.334795244623,0.33978976658
6913616,0.324655413156,0.334352653098,0.340991933745
6937820,0.328498093299,0.33508673031,0.336415176391
6893933,0.326985984821,0.33429136827,0.338722646909
6832604,0.316438079628,0.333261544409,0.350300375963
6915282,0.324082945268,0.334262535313,0.341654519419
7127565,0.322818913423,0.334698888599,0.342482197978
6827899,0.324440525844,0.334737910761,0.340821563394
6934855,0.32190645591,0.335362683418,0.342730860672
6861826,0.322117505211,0.334745557716,0.343136937073
6871643,0.325496050471,0.334241010183,0.340262939347
6842542,0.314106964112,0.333609889796,0.352283146092
6934145,0.321071383111,0.334278576916,0.344650039974
6829365,0.32842988217,0.334924639696,0.336645478134
7167858,0.325668379855,0.334411657097,0.339919963047
6859483,0.324741297174,0.334355895224,0.340902807602
6861377,0.325140798711,0.334397215195,0.340461986094
6848960,0.326377067012,0.335093743546,0.338529189442
6918850,0.324178646305,0.334727497309,0.341093856386
6916867,0.328809901836,0.334727820057,0.336462278107
6895840,0.319998842763,0.33421418046,0.345786976776
6813539,0.336872232701,0.333322873916,0.329804893383
7116900,0.321734443624,0.334917090124,0.343348466252
6890328,0.331447309588,0.332506838981,0.336045851431
6879406,0.326596243443,0.328865843691,0.344537912866
6824924,0.324935114402,0.333853176406,0.341211709192
6911302,0.331000073562,0.332685895643,0.336314030795
6918742,0.326710990593,0.335046101613,0.338242907794
6910586,0.312857656849,0.33276869844,0.354373644711
6821750,0.318645807016,0.334392969221,0.346961223763
6860647,0.324892431194,0.334694044241,0.340413524565
6932873,0.325809576133,0.335091060238,0.339099363629
6846053,0.322596237539,0.334573851185,0.342829911276
6940365,0.325101921119,0.334365096413,0.340532982468
6931867,0.322394422789,0.335525176634,0.342080400577
6876383,0.311862368524,0.332339407656,0.35579822382
6910980,0.326439818973,0.334401953256,0.339158227771
6880877,0.328027610551,0.335276961249,0.3366954282
6839552,0.324191954434,0.334295500779,0.341512544787
6838051,0.327021559635,0.334687702398,0.338290737966
6928201,0.338756682853,0.331995078857,0.329248238289
6945608,0.327264623329,0.335200584154,0.337534792517
6816147,0.325094796392,0.334095443877,0.340809759731
6868129,0.319134121369,0.334271260216,0.346594618415
6849448,0.325559395016,0.334329701739,0.340110903245
7113677,0.328886726422,0.335807449604,0.335305823974
6930856,0.321953174566,0.33476800735,0.343278818085
6889594,0.326926344097,0.334272501466,0.338801154438
6842682,0.32352964254,0.335090927951,0.341379429509
6880366,0.329579210372,0.334831581049,0.335589208579
6835063,0.319967557708,0.334401947821,0.345630494471
6820479,0.335739827187,0.333556664434,0.330703508379
6882057,0.317855214117,0.333571539761,0.348573246122
6834440,0.324822853405,0.335346877014,0.339830269581
6880846,0.324741297174,0.334355895224,0.340902807602
6847248,0.315080062713,0.33364481919,0.351275118097
6868368,0.317881051704,0.334331757835,0.347787190461
