listing_id,high,medium,low
7142618,0.0658134245996,0.222354746342,0.711831829058
7210040,0.119484789887,0.307179732142,0.573335477971
7103890,0.0306629304048,0.166796683606,0.802540385989
7143442,0.0809768962146,0.270006591278,0.649016512507
6860601,0.0195912001841,0.163858612498,0.816550187318
6840081,0.000685242519761,0.0506653809126,0.948649376568
6922337,0.124448784926,0.311109303392,0.564441911682
6913616,0.10014404616,0.228825486,0.671030467841
6937820,0.105276128822,0.294875465768,0.59984840541
6893933,0.0702445422287,0.200920294075,0.728835163696
6832604,0.0111111413618,0.112044763827,0.876844094811
6915282,0.0771930226433,0.20806047633,0.714746501027
7127565,0.0365944763261,0.20271545407,0.760690069604
6827899,0.0230780281862,0.193417812851,0.783504158963
6934855,0.0502163715118,0.256996139277,0.692787489211
6861826,0.0600002661735,0.214918511824,0.725081222002
6871643,0.0643929808677,0.194464934957,0.741142084176
6842542,0.0145733211916,0.108887925371,0.876538753437
6934145,0.0373476905535,0.157903306354,0.804749003092
6829365,0.105734270949,0.295300516413,0.598965212638
7167858,0.0768504775322,0.207718730785,0.715430791683
6859483,0.117040820649,0.272286907318,0.610672272033
6861377,0.0634753735028,0.253568296852,0.682956329645
6848960,0.0499939277787,0.256610161047,0.693395911174
6918850,0.0645982369332,0.220828806649,0.714572956418
6916867,0.0917387894325,0.221637697146,0.686623513421
6895840,0.00549972355916,0.0996450506898,0.894855225751
6813539,0.12349018391,0.24633724891,0.630172567179
7116900,0.0879182862018,0.277727282976,0.634354430823
6890328,0.123455294047,0.246295731093,0.630248974861
6879406,0.0668356230455,0.360217427132,0.572946949822
6824924,0.107165817884,0.264300294333,0.628533887783
6911302,0.192314799718,0.318196854784,0.489488345498
6918742,0.128678479462,0.314426136491,0.556895384047
6910586,0.00319298817753,0.0801321044652,0.916674907357
6821750,0.0485428741475,0.174711840093,0.776745285759
6860647,0.0631284110488,0.218972006452,0.7178995825
6932873,0.0955828509576,0.285606285036,0.618810864006
6846053,0.0734022673561,0.231330465516,0.695267267128
6940365,0.015659056704,0.167013994667,0.817326948629
6931867,0.054092413073,0.302234909946,0.643672676981
6876383,0.0951659855934,0.219412677695,0.685421336712
6910980,0.102223890973,0.230455029682,0.667321079345
6880877,0.0725300310942,0.291838720455,0.63563124845
6839552,0.0348783840476,0.199109706382,0.76601190957
6838051,0.0922393125534,0.222145488782,0.685615198664
6928201,0.227114694373,0.333097470481,0.439787835146
6945608,0.103375720458,0.327440575382,0.569183704159
6816147,0.0618714790366,0.245673632,0.692454888964
6868129,0.0902037378143,0.248963694344,0.660832567842
6849448,0.137247850369,0.286968643624,0.575783506007
7113677,0.0763966460177,0.303264375426,0.620338978556
6930856,0.07574011828,0.233940382053,0.690319499667
6889594,0.0678438165958,0.253840301608,0.678315881796
6842682,0.0913728761431,0.318094186868,0.590532936989
6880366,0.18293240612,0.348321860228,0.468745733653
6835063,0.0324046456264,0.149387902331,0.818207452043
6820479,0.118519262225,0.242848901666,0.638631836109
6882057,0.0343181175235,0.174167127311,0.791514755165
6834440,0.0692458186072,0.287325024676,0.643429156717
6880846,0.102664065243,0.26042483472,0.636911100037
6847248,0.0128653792526,0.118752227166,0.868382393582
6868368,0.00701261658164,0.111147092099,0.881840291319
6943505,0.0475806797101,0.223394705757,0.729024614533
7174304,0.126582545871,0.279478543836,0.593938910293
6880747,0.160699814354,0.378776931823,0.460523253823
6933565,0.055119508934,0.268501361756,0.67637912931
6888511,0.0866631386472,0.217103801802,0.696233059551
6942704,0.134947220647,0.319004258325,0.546048521028
6840304,0.14041620265,0.3228703578,0.53671343955
6856860,0.0340027496624,0.173521312733,0.792475937605
6884921,0.0394619232219,0.183689567872,0.776848508906
6937417,0.0443620498424,0.168746865533,0.786891084624
6831129,0.0496778451636,0.176247304859,0.774074849977
6936660,0.105287623521,0.294893685211,0.599818691269
6940667,0.0243786406298,0.152636831704,0.822984527666
7201307,0.000759921907375,0.0528846377344,0.946355440358
6825434,0.047687942747,0.197286018112,0.755026039141
6848114,0.199074700845,0.321339100173,0.479586198982
6947758,0.227462195773,0.33337255363,0.439165250598
6897002,0.16034163348,0.301419864487,0.538238502033
6926661,0.00897647689992,0.12095008553,0.87007343757
6867411,0.107197727382,0.264347207093,0.628455065525
6910154,0.0392674916412,0.18333418286,0.777398325499
7157900,0.0524178591141,0.204418114261,0.743164026625
6922324,0.0600345526675,0.214998278779,0.724967168554
6863068,0.0982402425339,0.256426500798,0.645333256668
6912109,0.0521628832828,0.204033611135,0.743803505582
6918609,0.0824765505477,0.241187702842,0.67633574661
6889300,0.0878952458963,0.218224757017,0.693879997087
6837794,0.124471696447,0.311140678899,0.564387624654
6943098,0.113653233504,0.23929168868,0.647055077816
6927601,0.0464724649315,0.221478190857,0.732049344212
6897826,0.0366952264731,0.156805052864,0.806499720663
6882892,0.00924397841931,0.122348416989,0.868407604592
6873384,0.173390635734,0.379240701941,0.447368662325
6934693,0.129636381088,0.31509939859,0.555264220322
7224450,0.0618547172728,0.245632005968,0.692513276759
6898157,0.026280898567,0.183332853186,0.790386248247
6837355,0.0241249104928,0.151985708713,0.823889380794
6830595,0.182964464758,0.348353658498,0.468681876744
6943561,0.114565233012,0.303062360817,0.582372406171
6844380,0.0846649164947,0.274152414975,0.641182668531
6814286,0.0631381022079,0.218994842378,0.717867055414
6898520,0.0924620708241,0.282448003689,0.625089925487
6940979,0.158377138122,0.334560219894,0.507062641984
6851090,0.245634480603,0.374302534788,0.38006298461
7107169,0.0631305581617,0.218976061691,0.717893380147
6830287,0.158352566536,0.334533069201,0.507114364263
6933575,0.126585385931,0.279484017274,0.593930596794
6938972,0.0353002613864,0.204809548103,0.759890190511
6888315,0.02042977866,0.162474621455,0.817095599885
6855106,0.0521564916172,0.20401785097,0.743825657412
6838237,0.185640551585,0.314951611767,0.499407836647
6901024,0.121175389893,0.275455923204,0.603368686903
6846627,0.0615673740057,0.245223221526,0.693209404468
7219857,0.0181915945,0.136116619391,0.845691786108
6852685,0.14851482903,0.294303269325,0.557181901645
6831610,0.0125967906841,0.178977296678,0.808425912638
6943538,0.0618744470603,0.282501168216,0.655624384724
6911637,0.00898008172621,0.120978691901,0.870041226373
6854543,0.0340241254878,0.173593236631,0.792382637881
6940451,0.103104610227,0.292905438316,0.603989951457
6819530,0.070221397787,0.200875635005,0.728902967208
7093396,0.0665880132551,0.289611152908,0.643800833837
6840326,0.00111630928043,0.0618771599476,0.937006530772
6834204,0.0062046379409,0.0887307283498,0.905064633709
6902518,0.196165390802,0.35477032633,0.449064282867
6930253,0.00665783961642,0.107502151253,0.885840009131
